No,Fields Name,OID,Type,Deskripsi,Status
6107,28,iso.3.6.1.4.1.14988.1.1.14.1.1.62.28,Counter64,System metric,FALSE
6108,30,iso.3.6.1.4.1.14988.1.1.14.1.1.62.30,Counter64,System metric,FALSE
6109,31,iso.3.6.1.4.1.14988.1.1.14.1.1.62.31,Counter64,System metric,FALSE
6110,32,iso.3.6.1.4.1.14988.1.1.14.1.1.62.32,Counter64,System metric,FALSE
6111,33,iso.3.6.1.4.1.14988.1.1.14.1.1.62.33,Counter64,System metric,FALSE
6112,34,iso.3.6.1.4.1.14988.1.1.14.1.1.62.34,Counter64,System metric,FALSE
6113,35,iso.3.6.1.4.1.14988.1.1.14.1.1.62.35,Counter64,System metric,FALSE
6114,36,iso.3.6.1.4.1.14988.1.1.14.1.1.62.36,Counter64,System metric,FALSE
6115,41,iso.3.6.1.4.1.14988.1.1.14.1.1.62.41,Counter64,System metric,FALSE
6116,43,iso.3.6.1.4.1.14988.1.1.14.1.1.62.43,Counter64,System metric,FALSE
6117,45,iso.3.6.1.4.1.14988.1.1.14.1.1.62.45,Counter64,System metric,FALSE
6118,1,iso.3.6.1.4.1.14988.1.1.14.1.1.63.1,Counter64,System metric,FALSE
6119,2,iso.3.6.1.4.1.14988.1.1.14.1.1.63.2,Counter64,System metric,FALSE
6120,3,iso.3.6.1.4.1.14988.1.1.14.1.1.63.3,Counter64,System metric,FALSE
6121,4,iso.3.6.1.4.1.14988.1.1.14.1.1.63.4,Counter64,System metric,FALSE
6122,5,iso.3.6.1.4.1.14988.1.1.14.1.1.63.5,Counter64,System metric,FALSE
6123,6,iso.3.6.1.4.1.14988.1.1.14.1.1.63.6,Counter64,System metric,FALSE
6124,7,iso.3.6.1.4.1.14988.1.1.14.1.1.63.7,Counter64,System metric,FALSE
6125,8,iso.3.6.1.4.1.14988.1.1.14.1.1.63.8,Counter64,System metric,FALSE
6126,9,iso.3.6.1.4.1.14988.1.1.14.1.1.63.9,Counter64,System metric,FALSE
6127,10,iso.3.6.1.4.1.14988.1.1.14.1.1.63.10,Counter64,System metric,FALSE
6128,11,iso.3.6.1.4.1.14988.1.1.14.1.1.63.11,Counter64,System metric,FALSE
6129,12,iso.3.6.1.4.1.14988.1.1.14.1.1.63.12,Counter64,System metric,FALSE
6130,13,iso.3.6.1.4.1.14988.1.1.14.1.1.63.13,Counter64,System metric,FALSE
6131,14,iso.3.6.1.4.1.14988.1.1.14.1.1.63.14,Counter64,System metric,FALSE
6132,15,iso.3.6.1.4.1.14988.1.1.14.1.1.63.15,Counter64,System metric,FALSE
6133,16,iso.3.6.1.4.1.14988.1.1.14.1.1.63.16,Counter64,System metric,FALSE
6134,17,iso.3.6.1.4.1.14988.1.1.14.1.1.63.17,Counter64,System metric,FALSE
6135,18,iso.3.6.1.4.1.14988.1.1.14.1.1.63.18,Counter64,System metric,FALSE
6136,26,iso.3.6.1.4.1.14988.1.1.14.1.1.63.26,Counter64,System metric,FALSE
6137,28,iso.3.6.1.4.1.14988.1.1.14.1.1.63.28,Counter64,System metric,FALSE
6138,30,iso.3.6.1.4.1.14988.1.1.14.1.1.63.30,Counter64,System metric,FALSE
6139,31,iso.3.6.1.4.1.14988.1.1.14.1.1.63.31,Counter64,System metric,FALSE
6140,32,iso.3.6.1.4.1.14988.1.1.14.1.1.63.32,Counter64,System metric,FALSE
6141,33,iso.3.6.1.4.1.14988.1.1.14.1.1.63.33,Counter64,System metric,FALSE
6142,34,iso.3.6.1.4.1.14988.1.1.14.1.1.63.34,Counter64,System metric,FALSE
6143,35,iso.3.6.1.4.1.14988.1.1.14.1.1.63.35,Counter64,System metric,FALSE
6144,36,iso.3.6.1.4.1.14988.1.1.14.1.1.63.36,Counter64,System metric,FALSE
6145,41,iso.3.6.1.4.1.14988.1.1.14.1.1.63.41,Counter64,System metric,FALSE
6146,43,iso.3.6.1.4.1.14988.1.1.14.1.1.63.43,Counter64,System metric,FALSE
6147,45,iso.3.6.1.4.1.14988.1.1.14.1.1.63.45,Counter64,System metric,FALSE
6148,1,iso.3.6.1.4.1.14988.1.1.14.1.1.64.1,Counter64,System metric,FALSE
6149,2,iso.3.6.1.4.1.14988.1.1.14.1.1.64.2,Counter64,System metric,FALSE
6150,3,iso.3.6.1.4.1.14988.1.1.14.1.1.64.3,Counter64,System metric,FALSE
6151,4,iso.3.6.1.4.1.14988.1.1.14.1.1.64.4,Counter64,System metric,FALSE
6152,5,iso.3.6.1.4.1.14988.1.1.14.1.1.64.5,Counter64,System metric,FALSE
6153,6,iso.3.6.1.4.1.14988.1.1.14.1.1.64.6,Counter64,System metric,FALSE
6154,7,iso.3.6.1.4.1.14988.1.1.14.1.1.64.7,Counter64,System metric,FALSE
6155,8,iso.3.6.1.4.1.14988.1.1.14.1.1.64.8,Counter64,System metric,FALSE
6156,9,iso.3.6.1.4.1.14988.1.1.14.1.1.64.9,Counter64,System metric,FALSE
6157,10,iso.3.6.1.4.1.14988.1.1.14.1.1.64.10,Counter64,System metric,FALSE
6158,11,iso.3.6.1.4.1.14988.1.1.14.1.1.64.11,Counter64,System metric,FALSE
6159,12,iso.3.6.1.4.1.14988.1.1.14.1.1.64.12,Counter64,System metric,FALSE
6160,13,iso.3.6.1.4.1.14988.1.1.14.1.1.64.13,Counter64,System metric,FALSE
6161,14,iso.3.6.1.4.1.14988.1.1.14.1.1.64.14,Counter64,System metric,FALSE
6162,15,iso.3.6.1.4.1.14988.1.1.14.1.1.64.15,Counter64,System metric,FALSE
6163,16,iso.3.6.1.4.1.14988.1.1.14.1.1.64.16,Counter64,System metric,FALSE
6164,17,iso.3.6.1.4.1.14988.1.1.14.1.1.64.17,Counter64,System metric,FALSE
6165,18,iso.3.6.1.4.1.14988.1.1.14.1.1.64.18,Counter64,System metric,FALSE
6166,26,iso.3.6.1.4.1.14988.1.1.14.1.1.64.26,Counter64,System metric,FALSE
6167,28,iso.3.6.1.4.1.14988.1.1.14.1.1.64.28,Counter64,System metric,FALSE
6168,30,iso.3.6.1.4.1.14988.1.1.14.1.1.64.30,Counter64,System metric,FALSE
6169,31,iso.3.6.1.4.1.14988.1.1.14.1.1.64.31,Counter64,System metric,FALSE
6170,32,iso.3.6.1.4.1.14988.1.1.14.1.1.64.32,Counter64,System metric,FALSE
6171,33,iso.3.6.1.4.1.14988.1.1.14.1.1.64.33,Counter64,System metric,FALSE
6172,34,iso.3.6.1.4.1.14988.1.1.14.1.1.64.34,Counter64,System metric,FALSE
6173,35,iso.3.6.1.4.1.14988.1.1.14.1.1.64.35,Counter64,System metric,FALSE
6174,36,iso.3.6.1.4.1.14988.1.1.14.1.1.64.36,Counter64,System metric,FALSE
6175,41,iso.3.6.1.4.1.14988.1.1.14.1.1.64.41,Counter64,System metric,FALSE
6176,43,iso.3.6.1.4.1.14988.1.1.14.1.1.64.43,Counter64,System metric,FALSE
6177,45,iso.3.6.1.4.1.14988.1.1.14.1.1.64.45,Counter64,System metric,FALSE
6178,1,iso.3.6.1.4.1.14988.1.1.14.1.1.65.1,Counter64,System metric,FALSE
6179,2,iso.3.6.1.4.1.14988.1.1.14.1.1.65.2,Counter64,System metric,FALSE
6180,3,iso.3.6.1.4.1.14988.1.1.14.1.1.65.3,Counter64,System metric,FALSE
6181,4,iso.3.6.1.4.1.14988.1.1.14.1.1.65.4,Counter64,System metric,FALSE
6182,5,iso.3.6.1.4.1.14988.1.1.14.1.1.65.5,Counter64,System metric,FALSE
6183,6,iso.3.6.1.4.1.14988.1.1.14.1.1.65.6,Counter64,System metric,FALSE
6184,7,iso.3.6.1.4.1.14988.1.1.14.1.1.65.7,Counter64,System metric,FALSE
6185,8,iso.3.6.1.4.1.14988.1.1.14.1.1.65.8,Counter64,System metric,FALSE
6186,9,iso.3.6.1.4.1.14988.1.1.14.1.1.65.9,Counter64,System metric,FALSE
6187,10,iso.3.6.1.4.1.14988.1.1.14.1.1.65.10,Counter64,System metric,FALSE
6188,11,iso.3.6.1.4.1.14988.1.1.14.1.1.65.11,Counter64,System metric,FALSE
6189,12,iso.3.6.1.4.1.14988.1.1.14.1.1.65.12,Counter64,System metric,FALSE
6190,13,iso.3.6.1.4.1.14988.1.1.14.1.1.65.13,Counter64,System metric,FALSE
6191,14,iso.3.6.1.4.1.14988.1.1.14.1.1.65.14,Counter64,System metric,FALSE
6192,15,iso.3.6.1.4.1.14988.1.1.14.1.1.65.15,Counter64,System metric,FALSE
6193,16,iso.3.6.1.4.1.14988.1.1.14.1.1.65.16,Counter64,System metric,FALSE
6194,17,iso.3.6.1.4.1.14988.1.1.14.1.1.65.17,Counter64,System metric,FALSE
6195,18,iso.3.6.1.4.1.14988.1.1.14.1.1.65.18,Counter64,System metric,FALSE
6196,26,iso.3.6.1.4.1.14988.1.1.14.1.1.65.26,Counter64,System metric,FALSE
6197,28,iso.3.6.1.4.1.14988.1.1.14.1.1.65.28,Counter64,System metric,FALSE
6198,30,iso.3.6.1.4.1.14988.1.1.14.1.1.65.30,Counter64,System metric,FALSE
6199,31,iso.3.6.1.4.1.14988.1.1.14.1.1.65.31,Counter64,System metric,FALSE
6200,32,iso.3.6.1.4.1.14988.1.1.14.1.1.65.32,Counter64,System metric,FALSE
6201,33,iso.3.6.1.4.1.14988.1.1.14.1.1.65.33,Counter64,System metric,FALSE
6202,34,iso.3.6.1.4.1.14988.1.1.14.1.1.65.34,Counter64,System metric,FALSE
6203,35,iso.3.6.1.4.1.14988.1.1.14.1.1.65.35,Counter64,System metric,FALSE
6204,36,iso.3.6.1.4.1.14988.1.1.14.1.1.65.36,Counter64,System metric,FALSE
6205,41,iso.3.6.1.4.1.14988.1.1.14.1.1.65.41,Counter64,System metric,FALSE
6206,43,iso.3.6.1.4.1.14988.1.1.14.1.1.65.43,Counter64,System metric,FALSE
6207,45,iso.3.6.1.4.1.14988.1.1.14.1.1.65.45,Counter64,System metric,FALSE
6208,1,iso.3.6.1.4.1.14988.1.1.14.1.1.66.1,Counter64,System metric,FALSE
6209,2,iso.3.6.1.4.1.14988.1.1.14.1.1.66.2,Counter64,System metric,FALSE
6210,3,iso.3.6.1.4.1.14988.1.1.14.1.1.66.3,Counter64,System metric,FALSE
6211,4,iso.3.6.1.4.1.14988.1.1.14.1.1.66.4,Counter64,System metric,FALSE
6212,5,iso.3.6.1.4.1.14988.1.1.14.1.1.66.5,Counter64,System metric,FALSE
6213,6,iso.3.6.1.4.1.14988.1.1.14.1.1.66.6,Counter64,System metric,FALSE
6214,7,iso.3.6.1.4.1.14988.1.1.14.1.1.66.7,Counter64,System metric,FALSE
6215,8,iso.3.6.1.4.1.14988.1.1.14.1.1.66.8,Counter64,System metric,FALSE
6216,9,iso.3.6.1.4.1.14988.1.1.14.1.1.66.9,Counter64,System metric,FALSE
6217,10,iso.3.6.1.4.1.14988.1.1.14.1.1.66.10,Counter64,System metric,FALSE
6218,11,iso.3.6.1.4.1.14988.1.1.14.1.1.66.11,Counter64,System metric,FALSE
6219,12,iso.3.6.1.4.1.14988.1.1.14.1.1.66.12,Counter64,System metric,FALSE
6220,13,iso.3.6.1.4.1.14988.1.1.14.1.1.66.13,Counter64,System metric,FALSE
6221,14,iso.3.6.1.4.1.14988.1.1.14.1.1.66.14,Counter64,System metric,FALSE
6222,15,iso.3.6.1.4.1.14988.1.1.14.1.1.66.15,Counter64,System metric,FALSE
6223,16,iso.3.6.1.4.1.14988.1.1.14.1.1.66.16,Counter64,System metric,FALSE
6224,17,iso.3.6.1.4.1.14988.1.1.14.1.1.66.17,Counter64,System metric,FALSE
6225,18,iso.3.6.1.4.1.14988.1.1.14.1.1.66.18,Counter64,System metric,FALSE
6226,26,iso.3.6.1.4.1.14988.1.1.14.1.1.66.26,Counter64,System metric,FALSE
6227,28,iso.3.6.1.4.1.14988.1.1.14.1.1.66.28,Counter64,System metric,FALSE
6228,30,iso.3.6.1.4.1.14988.1.1.14.1.1.66.30,Counter64,System metric,FALSE
6229,31,iso.3.6.1.4.1.14988.1.1.14.1.1.66.31,Counter64,System metric,FALSE
6230,32,iso.3.6.1.4.1.14988.1.1.14.1.1.66.32,Counter64,System metric,FALSE
6231,33,iso.3.6.1.4.1.14988.1.1.14.1.1.66.33,Counter64,System metric,FALSE
6232,34,iso.3.6.1.4.1.14988.1.1.14.1.1.66.34,Counter64,System metric,FALSE
6233,35,iso.3.6.1.4.1.14988.1.1.14.1.1.66.35,Counter64,System metric,FALSE
6234,36,iso.3.6.1.4.1.14988.1.1.14.1.1.66.36,Counter64,System metric,FALSE
6235,41,iso.3.6.1.4.1.14988.1.1.14.1.1.66.41,Counter64,System metric,FALSE
6236,43,iso.3.6.1.4.1.14988.1.1.14.1.1.66.43,Counter64,System metric,FALSE
6237,45,iso.3.6.1.4.1.14988.1.1.14.1.1.66.45,Counter64,System metric,FALSE
6238,1,iso.3.6.1.4.1.14988.1.1.14.1.1.67.1,Counter64,System metric,FALSE
6239,2,iso.3.6.1.4.1.14988.1.1.14.1.1.67.2,Counter64,System metric,FALSE
6240,3,iso.3.6.1.4.1.14988.1.1.14.1.1.67.3,Counter64,System metric,FALSE
6241,4,iso.3.6.1.4.1.14988.1.1.14.1.1.67.4,Counter64,System metric,FALSE
6242,5,iso.3.6.1.4.1.14988.1.1.14.1.1.67.5,Counter64,System metric,FALSE
6243,6,iso.3.6.1.4.1.14988.1.1.14.1.1.67.6,Counter64,System metric,FALSE
6244,7,iso.3.6.1.4.1.14988.1.1.14.1.1.67.7,Counter64,System metric,FALSE
6245,8,iso.3.6.1.4.1.14988.1.1.14.1.1.67.8,Counter64,System metric,FALSE
6246,9,iso.3.6.1.4.1.14988.1.1.14.1.1.67.9,Counter64,System metric,FALSE
6247,10,iso.3.6.1.4.1.14988.1.1.14.1.1.67.10,Counter64,System metric,FALSE
6248,11,iso.3.6.1.4.1.14988.1.1.14.1.1.67.11,Counter64,System metric,FALSE
6249,12,iso.3.6.1.4.1.14988.1.1.14.1.1.67.12,Counter64,System metric,FALSE
6250,13,iso.3.6.1.4.1.14988.1.1.14.1.1.67.13,Counter64,System metric,FALSE
6251,14,iso.3.6.1.4.1.14988.1.1.14.1.1.67.14,Counter64,System metric,FALSE
6252,15,iso.3.6.1.4.1.14988.1.1.14.1.1.67.15,Counter64,System metric,FALSE
6253,16,iso.3.6.1.4.1.14988.1.1.14.1.1.67.16,Counter64,System metric,FALSE
6254,17,iso.3.6.1.4.1.14988.1.1.14.1.1.67.17,Counter64,System metric,FALSE
6255,18,iso.3.6.1.4.1.14988.1.1.14.1.1.67.18,Counter64,System metric,FALSE
6256,26,iso.3.6.1.4.1.14988.1.1.14.1.1.67.26,Counter64,System metric,FALSE
6257,28,iso.3.6.1.4.1.14988.1.1.14.1.1.67.28,Counter64,System metric,FALSE
6258,30,iso.3.6.1.4.1.14988.1.1.14.1.1.67.30,Counter64,System metric,FALSE
6259,31,iso.3.6.1.4.1.14988.1.1.14.1.1.67.31,Counter64,System metric,FALSE
6260,32,iso.3.6.1.4.1.14988.1.1.14.1.1.67.32,Counter64,System metric,FALSE
6261,33,iso.3.6.1.4.1.14988.1.1.14.1.1.67.33,Counter64,System metric,FALSE
6262,34,iso.3.6.1.4.1.14988.1.1.14.1.1.67.34,Counter64,System metric,FALSE
6263,35,iso.3.6.1.4.1.14988.1.1.14.1.1.67.35,Counter64,System metric,FALSE
6264,36,iso.3.6.1.4.1.14988.1.1.14.1.1.67.36,Counter64,System metric,FALSE
6265,41,iso.3.6.1.4.1.14988.1.1.14.1.1.67.41,Counter64,System metric,FALSE
6266,43,iso.3.6.1.4.1.14988.1.1.14.1.1.67.43,Counter64,System metric,FALSE
6267,45,iso.3.6.1.4.1.14988.1.1.14.1.1.67.45,Counter64,System metric,FALSE
6268,1,iso.3.6.1.4.1.14988.1.1.14.1.1.68.1,Counter64,System metric,FALSE
6269,2,iso.3.6.1.4.1.14988.1.1.14.1.1.68.2,Counter64,System metric,FALSE
6270,3,iso.3.6.1.4.1.14988.1.1.14.1.1.68.3,Counter64,System metric,FALSE
6271,4,iso.3.6.1.4.1.14988.1.1.14.1.1.68.4,Counter64,System metric,FALSE
6272,5,iso.3.6.1.4.1.14988.1.1.14.1.1.68.5,Counter64,System metric,FALSE
6273,6,iso.3.6.1.4.1.14988.1.1.14.1.1.68.6,Counter64,System metric,FALSE
6274,7,iso.3.6.1.4.1.14988.1.1.14.1.1.68.7,Counter64,System metric,FALSE
6275,8,iso.3.6.1.4.1.14988.1.1.14.1.1.68.8,Counter64,System metric,FALSE
6276,9,iso.3.6.1.4.1.14988.1.1.14.1.1.68.9,Counter64,System metric,FALSE
6277,10,iso.3.6.1.4.1.14988.1.1.14.1.1.68.10,Counter64,System metric,FALSE
6278,11,iso.3.6.1.4.1.14988.1.1.14.1.1.68.11,Counter64,System metric,FALSE
6279,12,iso.3.6.1.4.1.14988.1.1.14.1.1.68.12,Counter64,System metric,FALSE
6280,13,iso.3.6.1.4.1.14988.1.1.14.1.1.68.13,Counter64,System metric,FALSE
6281,14,iso.3.6.1.4.1.14988.1.1.14.1.1.68.14,Counter64,System metric,FALSE
6282,15,iso.3.6.1.4.1.14988.1.1.14.1.1.68.15,Counter64,System metric,FALSE
6283,16,iso.3.6.1.4.1.14988.1.1.14.1.1.68.16,Counter64,System metric,FALSE
6284,17,iso.3.6.1.4.1.14988.1.1.14.1.1.68.17,Counter64,System metric,FALSE
6285,18,iso.3.6.1.4.1.14988.1.1.14.1.1.68.18,Counter64,System metric,FALSE
6286,26,iso.3.6.1.4.1.14988.1.1.14.1.1.68.26,Counter64,System metric,FALSE
6287,28,iso.3.6.1.4.1.14988.1.1.14.1.1.68.28,Counter64,System metric,FALSE
6288,30,iso.3.6.1.4.1.14988.1.1.14.1.1.68.30,Counter64,System metric,FALSE
6289,31,iso.3.6.1.4.1.14988.1.1.14.1.1.68.31,Counter64,System metric,FALSE
6290,32,iso.3.6.1.4.1.14988.1.1.14.1.1.68.32,Counter64,System metric,FALSE
6291,33,iso.3.6.1.4.1.14988.1.1.14.1.1.68.33,Counter64,System metric,FALSE
6292,34,iso.3.6.1.4.1.14988.1.1.14.1.1.68.34,Counter64,System metric,FALSE
6293,35,iso.3.6.1.4.1.14988.1.1.14.1.1.68.35,Counter64,System metric,FALSE
6294,36,iso.3.6.1.4.1.14988.1.1.14.1.1.68.36,Counter64,System metric,FALSE
6295,41,iso.3.6.1.4.1.14988.1.1.14.1.1.68.41,Counter64,System metric,FALSE
6296,43,iso.3.6.1.4.1.14988.1.1.14.1.1.68.43,Counter64,System metric,FALSE
6297,45,iso.3.6.1.4.1.14988.1.1.14.1.1.68.45,Counter64,System metric,FALSE
6298,1,iso.3.6.1.4.1.14988.1.1.14.1.1.69.1,Counter64,System metric,FALSE
6299,2,iso.3.6.1.4.1.14988.1.1.14.1.1.69.2,Counter64,System metric,FALSE
6300,3,iso.3.6.1.4.1.14988.1.1.14.1.1.69.3,Counter64,System metric,FALSE
6301,4,iso.3.6.1.4.1.14988.1.1.14.1.1.69.4,Counter64,System metric,FALSE
6302,5,iso.3.6.1.4.1.14988.1.1.14.1.1.69.5,Counter64,System metric,FALSE
6303,6,iso.3.6.1.4.1.14988.1.1.14.1.1.69.6,Counter64,System metric,FALSE
6304,7,iso.3.6.1.4.1.14988.1.1.14.1.1.69.7,Counter64,System metric,FALSE
6305,8,iso.3.6.1.4.1.14988.1.1.14.1.1.69.8,Counter64,System metric,FALSE
6306,9,iso.3.6.1.4.1.14988.1.1.14.1.1.69.9,Counter64,System metric,FALSE
6307,10,iso.3.6.1.4.1.14988.1.1.14.1.1.69.10,Counter64,System metric,FALSE
6308,11,iso.3.6.1.4.1.14988.1.1.14.1.1.69.11,Counter64,System metric,FALSE
6309,12,iso.3.6.1.4.1.14988.1.1.14.1.1.69.12,Counter64,System metric,FALSE
6310,13,iso.3.6.1.4.1.14988.1.1.14.1.1.69.13,Counter64,System metric,FALSE
6311,14,iso.3.6.1.4.1.14988.1.1.14.1.1.69.14,Counter64,System metric,FALSE
6312,15,iso.3.6.1.4.1.14988.1.1.14.1.1.69.15,Counter64,System metric,FALSE
6313,16,iso.3.6.1.4.1.14988.1.1.14.1.1.69.16,Counter64,System metric,FALSE
6314,17,iso.3.6.1.4.1.14988.1.1.14.1.1.69.17,Counter64,System metric,FALSE
6315,18,iso.3.6.1.4.1.14988.1.1.14.1.1.69.18,Counter64,System metric,FALSE
6316,26,iso.3.6.1.4.1.14988.1.1.14.1.1.69.26,Counter64,System metric,FALSE
6317,28,iso.3.6.1.4.1.14988.1.1.14.1.1.69.28,Counter64,System metric,FALSE
6318,30,iso.3.6.1.4.1.14988.1.1.14.1.1.69.30,Counter64,System metric,FALSE
6319,31,iso.3.6.1.4.1.14988.1.1.14.1.1.69.31,Counter64,System metric,FALSE
6320,32,iso.3.6.1.4.1.14988.1.1.14.1.1.69.32,Counter64,System metric,FALSE
6321,33,iso.3.6.1.4.1.14988.1.1.14.1.1.69.33,Counter64,System metric,FALSE
6322,34,iso.3.6.1.4.1.14988.1.1.14.1.1.69.34,Counter64,System metric,FALSE
6323,35,iso.3.6.1.4.1.14988.1.1.14.1.1.69.35,Counter64,System metric,FALSE
6324,36,iso.3.6.1.4.1.14988.1.1.14.1.1.69.36,Counter64,System metric,FALSE
6325,41,iso.3.6.1.4.1.14988.1.1.14.1.1.69.41,Counter64,System metric,FALSE
6326,43,iso.3.6.1.4.1.14988.1.1.14.1.1.69.43,Counter64,System metric,FALSE
6327,45,iso.3.6.1.4.1.14988.1.1.14.1.1.69.45,Counter64,System metric,FALSE
6328,1,iso.3.6.1.4.1.14988.1.1.14.1.1.70.1,Counter64,System metric,FALSE
6329,2,iso.3.6.1.4.1.14988.1.1.14.1.1.70.2,Counter64,System metric,FALSE
6330,3,iso.3.6.1.4.1.14988.1.1.14.1.1.70.3,Counter64,System metric,FALSE
6331,4,iso.3.6.1.4.1.14988.1.1.14.1.1.70.4,Counter64,System metric,FALSE
6332,5,iso.3.6.1.4.1.14988.1.1.14.1.1.70.5,Counter64,System metric,FALSE
6333,6,iso.3.6.1.4.1.14988.1.1.14.1.1.70.6,Counter64,System metric,FALSE
6334,7,iso.3.6.1.4.1.14988.1.1.14.1.1.70.7,Counter64,System metric,FALSE
6335,8,iso.3.6.1.4.1.14988.1.1.14.1.1.70.8,Counter64,System metric,FALSE
6336,9,iso.3.6.1.4.1.14988.1.1.14.1.1.70.9,Counter64,System metric,FALSE
6337,10,iso.3.6.1.4.1.14988.1.1.14.1.1.70.10,Counter64,System metric,FALSE
6338,11,iso.3.6.1.4.1.14988.1.1.14.1.1.70.11,Counter64,System metric,FALSE
6339,12,iso.3.6.1.4.1.14988.1.1.14.1.1.70.12,Counter64,System metric,FALSE
6340,13,iso.3.6.1.4.1.14988.1.1.14.1.1.70.13,Counter64,System metric,FALSE
6341,14,iso.3.6.1.4.1.14988.1.1.14.1.1.70.14,Counter64,System metric,FALSE
6342,15,iso.3.6.1.4.1.14988.1.1.14.1.1.70.15,Counter64,System metric,FALSE
6343,16,iso.3.6.1.4.1.14988.1.1.14.1.1.70.16,Counter64,System metric,FALSE
6344,17,iso.3.6.1.4.1.14988.1.1.14.1.1.70.17,Counter64,System metric,FALSE
6345,18,iso.3.6.1.4.1.14988.1.1.14.1.1.70.18,Counter64,System metric,FALSE
6346,26,iso.3.6.1.4.1.14988.1.1.14.1.1.70.26,Counter64,System metric,FALSE
6347,28,iso.3.6.1.4.1.14988.1.1.14.1.1.70.28,Counter64,System metric,FALSE
6348,30,iso.3.6.1.4.1.14988.1.1.14.1.1.70.30,Counter64,System metric,FALSE
6349,31,iso.3.6.1.4.1.14988.1.1.14.1.1.70.31,Counter64,System metric,FALSE
6350,32,iso.3.6.1.4.1.14988.1.1.14.1.1.70.32,Counter64,System metric,FALSE
6351,33,iso.3.6.1.4.1.14988.1.1.14.1.1.70.33,Counter64,System metric,FALSE
6352,34,iso.3.6.1.4.1.14988.1.1.14.1.1.70.34,Counter64,System metric,FALSE
6353,35,iso.3.6.1.4.1.14988.1.1.14.1.1.70.35,Counter64,System metric,FALSE
6354,36,iso.3.6.1.4.1.14988.1.1.14.1.1.70.36,Counter64,System metric,FALSE
6355,41,iso.3.6.1.4.1.14988.1.1.14.1.1.70.41,Counter64,System metric,FALSE
6356,43,iso.3.6.1.4.1.14988.1.1.14.1.1.70.43,Counter64,System metric,FALSE
6357,45,iso.3.6.1.4.1.14988.1.1.14.1.1.70.45,Counter64,System metric,FALSE
6358,1,iso.3.6.1.4.1.14988.1.1.14.1.1.71.1,Counter64,System metric,FALSE
6359,2,iso.3.6.1.4.1.14988.1.1.14.1.1.71.2,Counter64,System metric,FALSE
6360,3,iso.3.6.1.4.1.14988.1.1.14.1.1.71.3,Counter64,System metric,FALSE
6361,4,iso.3.6.1.4.1.14988.1.1.14.1.1.71.4,Counter64,System metric,FALSE
6362,5,iso.3.6.1.4.1.14988.1.1.14.1.1.71.5,Counter64,System metric,FALSE
6363,6,iso.3.6.1.4.1.14988.1.1.14.1.1.71.6,Counter64,System metric,FALSE
6364,7,iso.3.6.1.4.1.14988.1.1.14.1.1.71.7,Counter64,System metric,FALSE
6365,8,iso.3.6.1.4.1.14988.1.1.14.1.1.71.8,Counter64,System metric,FALSE
6366,9,iso.3.6.1.4.1.14988.1.1.14.1.1.71.9,Counter64,System metric,FALSE
6367,10,iso.3.6.1.4.1.14988.1.1.14.1.1.71.10,Counter64,System metric,FALSE
6368,11,iso.3.6.1.4.1.14988.1.1.14.1.1.71.11,Counter64,System metric,FALSE
6369,12,iso.3.6.1.4.1.14988.1.1.14.1.1.71.12,Counter64,System metric,FALSE
6370,13,iso.3.6.1.4.1.14988.1.1.14.1.1.71.13,Counter64,System metric,FALSE
6371,14,iso.3.6.1.4.1.14988.1.1.14.1.1.71.14,Counter64,System metric,FALSE
6372,15,iso.3.6.1.4.1.14988.1.1.14.1.1.71.15,Counter64,System metric,FALSE
6373,16,iso.3.6.1.4.1.14988.1.1.14.1.1.71.16,Counter64,System metric,FALSE
6374,17,iso.3.6.1.4.1.14988.1.1.14.1.1.71.17,Counter64,System metric,FALSE
6375,18,iso.3.6.1.4.1.14988.1.1.14.1.1.71.18,Counter64,System metric,FALSE
6376,26,iso.3.6.1.4.1.14988.1.1.14.1.1.71.26,Counter64,System metric,FALSE
6377,28,iso.3.6.1.4.1.14988.1.1.14.1.1.71.28,Counter64,System metric,FALSE
6378,30,iso.3.6.1.4.1.14988.1.1.14.1.1.71.30,Counter64,System metric,FALSE
6379,31,iso.3.6.1.4.1.14988.1.1.14.1.1.71.31,Counter64,System metric,FALSE
6380,32,iso.3.6.1.4.1.14988.1.1.14.1.1.71.32,Counter64,System metric,FALSE
6381,33,iso.3.6.1.4.1.14988.1.1.14.1.1.71.33,Counter64,System metric,FALSE
6382,34,iso.3.6.1.4.1.14988.1.1.14.1.1.71.34,Counter64,System metric,FALSE
6383,35,iso.3.6.1.4.1.14988.1.1.14.1.1.71.35,Counter64,System metric,FALSE
6384,36,iso.3.6.1.4.1.14988.1.1.14.1.1.71.36,Counter64,System metric,FALSE
6385,41,iso.3.6.1.4.1.14988.1.1.14.1.1.71.41,Counter64,System metric,FALSE
6386,43,iso.3.6.1.4.1.14988.1.1.14.1.1.71.43,Counter64,System metric,FALSE
6387,45,iso.3.6.1.4.1.14988.1.1.14.1.1.71.45,Counter64,System metric,FALSE
6388,1,iso.3.6.1.4.1.14988.1.1.14.1.1.72.1,Counter64,System metric,FALSE
6389,2,iso.3.6.1.4.1.14988.1.1.14.1.1.72.2,Counter64,System metric,FALSE
6390,3,iso.3.6.1.4.1.14988.1.1.14.1.1.72.3,Counter64,System metric,FALSE
6391,4,iso.3.6.1.4.1.14988.1.1.14.1.1.72.4,Counter64,System metric,FALSE
